id,status,home_score,away_score,home_team_code,away_team_code,kickoff_utc,events,home_team_name,home_team_emoji,away_team_name,away_team_emoji,stage,group_or_label,venue_name,venue_city,venue_country
78_1224193,Finished,0,1,165,170,2027-03-08T14:30:00+00:00,W10=,Borussia Dortmund,🟡,FC Augsburg,🇩🇪,Bundesliga,Regular Season - 25,SIGNAL IDUNA PARK,Dortmund,Allemagne
78_1224191,Finished,0,2,168,162,2027-03-08T14:30:00+00:00,W10=,Bayer Leverkusen,🇩🇪,Werder Bremen,🇩🇪,Bundesliga,Regular Season - 25,BayArena,Leverkusen,Allemagne
78_1224199,Finished,2,2,191,172,2027-03-08T14:30:00+00:00,W10=,Holstein Kiel,🇩🇪,VfB Stuttgart,🇩🇪,Bundesliga,Regular Season - 25,Holstein-Stadion,Kiel,Allemagne
78_1224196,Finished,0,0,160,173,2027-03-08T17:30:00+00:00,W10=,SC Freiburg,🇩🇪,RB Leipzig,🇩🇪,Bundesliga,Regular Season - 25,Europa-Park Stadion,Freiburg im Breisgau,Allemagne
78_1224194,Finished,1,2,169,182,2027-03-09T14:30:00+00:00,W10=,Eintracht Frankfurt,🇩🇪,Union Berlin,🇩🇪,Bundesliga,Regular Season - 25,Deutsche Bank Park,Frankfurt am Main,Allemagne
78_1224195,Finished,1,1,167,180,2027-03-09T16:30:00+00:00,W10=,1899 Hoffenheim,🇩🇪,1. FC Heidenheim,🇩🇪,Bundesliga,Regular Season - 25,PreZero Arena,Sinsheim,Allemagne
78_1224208,Finished,1,0,186,167,2027-03-14T19:30:00+00:00,W10=,FC St. Pauli,🇩🇪,1899 Hoffenheim,🇩🇪,Bundesliga,Regular Season - 26,Millerntor-Stadion,Hamburg,Allemagne
78_1224203,Finished,2,4,162,163,2027-03-15T14:30:00+00:00,W10=,Werder Bremen,🇩🇪,Borussia Mönchengladbach,🇩🇪,Bundesliga,Regular Season - 26,Weserstadion,Bremen,Allemagne
78_1224205,Finished,2,2,164,160,2027-03-15T14:30:00+00:00,W10=,FSV Mainz 05,🇩🇪,SC Freiburg,🇩🇪,Bundesliga,Regular Season - 26,MEWA ARENA,Mainz,Allemagne
78_1224204,Finished,1,0,170,161,2027-03-15T14:30:00+00:00,W10=,FC Augsburg,🇩🇪,VfL Wolfsburg,🇩🇪,Bundesliga,Regular Season - 26,WWK Arena,Augsburg,Allemagne
78_1224206,Finished,1,1,182,157,2027-03-15T14:30:00+00:00,W10=,Union Berlin,🇩🇪,Bayern München,🇩🇪,Bundesliga,Regular Season - 26,Stadion An der Alten Försterei,Berlin,Allemagne
78_1224201,Finished,2,0,173,165,2027-03-15T17:30:00+00:00,W10=,RB Leipzig,🇩🇪,Borussia Dortmund,🟡,Bundesliga,Regular Season - 26,Red Bull Arena,Leipzig,Allemagne
78_1224207,Finished,1,3,176,169,2027-03-16T15:20:00+00:00,W10=,VfL Bochum,🇩🇪,Eintracht Frankfurt,🇩🇪,Bundesliga,Regular Season - 26,Vonovia Ruhrstadion,Bochum,Allemagne
78_1224202,Finished,3,1,180,191,2027-03-16T16:30:00+00:00,W10=,1. FC Heidenheim,🇩🇪,Holstein Kiel,🇩🇪,Bundesliga,Regular Season - 26,Voith-Arena,Heidenheim an der Brenz,Allemagne
78_1224200,Finished,3,4,172,168,2027-03-16T18:30:00+00:00,W10=,VfB Stuttgart,🇩🇪,Bayer Leverkusen,🇩🇪,Bundesliga,Regular Season - 26,MHPArena,Stuttgart,Allemagne
78_1224209,Finished,3,1,168,176,2027-03-28T19:30:00+00:00,W10=,Bayer Leverkusen,🇩🇪,VfL Bochum,🇩🇪,Bundesliga,Regular Season - 27,BayArena,Leverkusen,Allemagne
78_1224210,Finished,3,2,157,186,2027-03-29T14:30:00+00:00,W10=,Bayern München,🇩🇪,FC St. Pauli,🇩🇪,Bundesliga,Regular Season - 27,Allianz Arena,München,Allemagne
78_1224215,Finished,0,1,161,180,2027-03-29T14:30:00+00:00,W10=,VfL Wolfsburg,🇩🇪,1. FC Heidenheim,🇩🇪,Bundesliga,Regular Season - 27,Volkswagen Arena,Wolfsburg,Allemagne
78_1224216,Finished,1,0,163,173,2027-03-29T14:30:00+00:00,W10=,Borussia Mönchengladbach,🇩🇪,RB Leipzig,🇩🇪,Bundesliga,Regular Season - 27,BORUSSIA-PARK,Mönchengladbach,Allemagne
78_1224213,Finished,1,1,167,170,2027-03-29T14:30:00+00:00,W10=,1899 Hoffenheim,🇩🇪,FC Augsburg,🇩🇪,Bundesliga,Regular Season - 27,PreZero Arena,Sinsheim,Allemagne
78_1224217,Finished,0,3,191,162,2027-03-29T14:30:00+00:00,W10=,Holstein Kiel,🇩🇪,Werder Bremen,🇩🇪,Bundesliga,Regular Season - 27,Holstein-Stadion,Kiel,Allemagne
78_1224212,Finished,1,0,169,172,2027-03-29T17:30:00+00:00,W10=,Eintracht Frankfurt,🇩🇪,VfB Stuttgart,🇩🇪,Bundesliga,Regular Season - 27,Deutsche Bank Park,Frankfurt am Main,Allemagne
78_1224214,Finished,1,2,160,182,2027-03-30T13:30:00+00:00,W10=,SC Freiburg,🇩🇪,Union Berlin,🇩🇪,Bundesliga,Regular Season - 27,Europa-Park Stadion,Freiburg im Breisgau,Allemagne
78_1224211,Finished,3,1,165,164,2027-03-30T15:30:00+00:00,W10=,Borussia Dortmund,🟡,FSV Mainz 05,🇩🇪,Bundesliga,Regular Season - 27,SIGNAL IDUNA PARK,Dortmund,Allemagne
78_1224222,Finished,1,3,170,157,2027-04-04T18:30:00+00:00,W10=,FC Augsburg,🇩🇪,Bayern München,🇩🇪,Bundesliga,Regular Season - 28,WWK Arena,Augsburg,Allemagne
78_1224221,Finished,1,4,160,165,2027-04-05T13:30:00+00:00,W10=,SC Freiburg,🇩🇪,Borussia Dortmund,🟡,Bundesliga,Regular Season - 28,Europa-Park Stadion,Freiburg im Breisgau,Allemagne
78_1224223,Finished,1,1,164,191,2027-04-05T13:30:00+00:00,W10=,FSV Mainz 05,🇩🇪,Holstein Kiel,🇩🇪,Bundesliga,Regular Season - 28,MEWA ARENA,Mainz,Allemagne
78_1224218,Finished,3,1,173,167,2027-04-05T13:30:00+00:00,W10=,RB Leipzig,🇩🇪,1899 Hoffenheim,🇩🇪,Bundesliga,Regular Season - 28,Red Bull Arena,Leipzig,Allemagne
78_1224225,Finished,0,4,176,172,2027-04-05T13:30:00+00:00,W10=,VfL Bochum,🇩🇪,VfB Stuttgart,🇩🇪,Bundesliga,Regular Season - 28,Vonovia Ruhrstadion,Bochum,Allemagne
78_1224219,Finished,0,1,180,168,2027-04-05T13:30:00+00:00,W10=,1. FC Heidenheim,🇩🇪,Bayer Leverkusen,🇩🇪,Bundesliga,Regular Season - 28,Voith-Arena,Heidenheim an der Brenz,Allemagne
78_1224220,Finished,2,0,162,169,2027-04-05T16:30:00+00:00,W10=,Werder Bremen,🇩🇪,Eintracht Frankfurt,🇩🇪,Bundesliga,Regular Season - 28,Weserstadion,Bremen,Allemagne
78_1224226,Finished,1,1,186,163,2027-04-06T13:30:00+00:00,W10=,FC St. Pauli,🇩🇪,Borussia Mönchengladbach,🇩🇪,Bundesliga,Regular Season - 28,Millerntor-Stadion,Hamburg,Allemagne
78_1224224,Finished,1,0,182,161,2027-04-06T15:30:00+00:00,W10=,Union Berlin,🇩🇪,VfL Wolfsburg,🇩🇪,Bundesliga,Regular Season - 28,Stadion An der Alten Försterei,Berlin,Allemagne
78_1224232,Finished,2,3,161,173,2027-04-11T18:30:00+00:00,W10=,VfL Wolfsburg,🇩🇪,RB Leipzig,🇩🇪,Bundesliga,Regular Season - 29,Volkswagen Arena,Wolfsburg,Allemagne
78_1224233,Finished,1,2,163,160,2027-04-12T13:30:00+00:00,W10=,Borussia Mönchengladbach,🇩🇪,SC Freiburg,🇩🇪,Bundesliga,Regular Season - 29,BORUSSIA-PARK,Mönchengladbach,Allemagne
78_1224231,Finished,2,0,167,164,2027-04-12T13:30:00+00:00,W10=,1899 Hoffenheim,🇩🇪,FSV Mainz 05,🇩🇪,Bundesliga,Regular Season - 29,PreZero Arena,Sinsheim,Allemagne
78_1224227,Finished,0,0,168,182,2027-04-12T13:30:00+00:00,W10=,Bayer Leverkusen,🇩🇪,Union Berlin,🇩🇪,Bundesliga,Regular Season - 29,BayArena,Leverkusen,Allemagne
78_1224234,Finished,1,2,176,170,2027-04-12T13:30:00+00:00,W10=,VfL Bochum,🇩🇪,FC Augsburg,🇩🇪,Bundesliga,Regular Season - 29,Vonovia Ruhrstadion,Bochum,Allemagne
78_1224235,Finished,1,2,191,186,2027-04-12T13:30:00+00:00,W10=,Holstein Kiel,🇩🇪,FC St. Pauli,🇩🇪,Bundesliga,Regular Season - 29,Holstein-Stadion,Kiel,Allemagne
78_1224229,Finished,2,2,157,165,2027-04-12T16:30:00+00:00,W10=,Bayern München,🇩🇪,Borussia Dortmund,🟡,Bundesliga,Regular Season - 29,Allianz Arena,München,Allemagne
78_1224228,Finished,1,2,172,162,2027-04-13T13:30:00+00:00,W10=,VfB Stuttgart,🇩🇪,Werder Bremen,🇩🇪,Bundesliga,Regular Season - 29,MHPArena,Stuttgart,Allemagne
78_1224230,Finished,3,0,169,180,2027-04-13T15:30:00+00:00,W10=,Eintracht Frankfurt,🇩🇪,1. FC Heidenheim,🇩🇪,Bundesliga,Regular Season - 29,Deutsche Bank Park,Frankfurt am Main,Allemagne
78_1224240,Finished,3,2,160,167,2027-04-19T13:30:00+00:00,W10=,SC Freiburg,🇩🇪,1899 Hoffenheim,🇩🇪,Bundesliga,Regular Season - 30,Europa-Park Stadion,Freiburg im Breisgau,Allemagne
78_1224239,Finished,1,0,162,176,2027-04-19T13:30:00+00:00,W10=,Werder Bremen,🇩🇪,VfL Bochum,🇩🇪,Bundesliga,Regular Season - 30,Weserstadion,Bremen,Allemagne
78_1224242,Finished,2,2,164,161,2027-04-19T13:30:00+00:00,W10=,FSV Mainz 05,🇩🇪,VfL Wolfsburg,🇩🇪,Bundesliga,Regular Season - 30,MEWA ARENA,Mainz,Allemagne
78_1224236,Finished,1,1,173,191,2027-04-19T13:30:00+00:00,W10=,RB Leipzig,🇩🇪,Holstein Kiel,🇩🇪,Bundesliga,Regular Season - 30,Red Bull Arena,Leipzig,Allemagne
78_1224238,Finished,0,4,180,157,2027-04-19T13:30:00+00:00,W10=,1. FC Heidenheim,🇩🇪,Bayern München,🇩🇪,Bundesliga,Regular Season - 30,Voith-Arena,Heidenheim an der Brenz,Allemagne
78_1224243,Finished,4,4,182,172,2027-04-19T16:30:00+00:00,W10=,Union Berlin,🇩🇪,VfB Stuttgart,🇩🇪,Bundesliga,Regular Season - 30,Stadion An der Alten Försterei,Berlin,Allemagne
78_1224241,Finished,0,0,170,169,2027-04-20T13:30:00+00:00,W10=,FC Augsburg,🇩🇪,Eintracht Frankfurt,🇩🇪,Bundesliga,Regular Season - 30,WWK Arena,Augsburg,Allemagne
78_1224237,Finished,3,2,165,163,2027-04-20T15:30:00+00:00,W10=,Borussia Dortmund,🟡,Borussia Mönchengladbach,🇩🇪,Bundesliga,Regular Season - 30,SIGNAL IDUNA PARK,Dortmund,Allemagne
78_1224244,Finished,1,1,186,168,2027-04-20T17:30:00+00:00,W10=,FC St. Pauli,🇩🇪,Bayer Leverkusen,🇩🇪,Bundesliga,Regular Season - 30,Millerntor-Stadion,Hamburg,Allemagne
78_1224246,Finished,0,1,172,180,2027-04-25T18:30:00+00:00,W10=,VfB Stuttgart,🇩🇪,1. FC Heidenheim,🇩🇪,Bundesliga,Regular Season - 31,MHPArena,Stuttgart,Allemagne
78_1224247,Finished,3,0,157,164,2027-04-26T13:30:00+00:00,W10=,Bayern München,🇩🇪,FSV Mainz 05,🇩🇪,Bundesliga,Regular Season - 31,Allianz Arena,München,Allemagne
78_1224251,Finished,0,1,161,160,2027-04-26T13:30:00+00:00,W10=,VfL Wolfsburg,🇩🇪,SC Freiburg,🇩🇪,Bundesliga,Regular Season - 31,Volkswagen Arena,Wolfsburg,Allemagne
78_1224249,Finished,2,3,167,165,2027-04-26T13:30:00+00:00,W10=,1899 Hoffenheim,🇩🇪,Borussia Dortmund,🟡,Bundesliga,Regular Season - 31,PreZero Arena,Sinsheim,Allemagne
78_1224245,Finished,2,0,168,170,2027-04-26T13:30:00+00:00,W10=,Bayer Leverkusen,🇩🇪,FC Augsburg,🇩🇪,Bundesliga,Regular Season - 31,BayArena,Leverkusen,Allemagne
78_1224253,Finished,4,3,191,163,2027-04-26T13:30:00+00:00,W10=,Holstein Kiel,🇩🇪,Borussia Mönchengladbach,🇩🇪,Bundesliga,Regular Season - 31,Holstein-Stadion,Kiel,Allemagne
78_1224248,Finished,4,0,169,173,2027-04-26T16:30:00+00:00,W10=,Eintracht Frankfurt,🇩🇪,RB Leipzig,🇩🇪,Bundesliga,Regular Season - 31,Deutsche Bank Park,Frankfurt am Main,Allemagne
78_1224252,Finished,1,1,176,182,2027-04-27T13:30:00+00:00,W10=,VfL Bochum,🇩🇪,Union Berlin,🇩🇪,Bundesliga,Regular Season - 31,Vonovia Ruhrstadion,Bochum,Allemagne
78_1224250,Finished,0,0,162,186,2027-04-27T15:30:00+00:00,W10=,Werder Bremen,🇩🇪,FC St. Pauli,🇩🇪,Bundesliga,Regular Season - 31,Weserstadion,Bremen,Allemagne
78_1224256,Finished,0,0,180,176,2027-05-02T18:30:00+00:00,W10=,1. FC Heidenheim,🇩🇪,VfL Bochum,🇩🇪,Bundesliga,Regular Season - 32,Voith-Arena,Heidenheim an der Brenz,Allemagne
78_1224260,Finished,4,4,163,167,2027-05-03T13:30:00+00:00,W10=,Borussia Mönchengladbach,🇩🇪,1899 Hoffenheim,🇩🇪,Bundesliga,Regular Season - 32,BORUSSIA-PARK,Mönchengladbach,Allemagne
78_1224254,Finished,3,3,173,157,2027-05-03T13:30:00+00:00,W10=,RB Leipzig,🇩🇪,Bayern München,🇩🇪,Bundesliga,Regular Season - 32,Red Bull Arena,Leipzig,Allemagne
78_1224261,Finished,2,2,182,162,2027-05-03T13:30:00+00:00,W10=,Union Berlin,🇩🇪,Werder Bremen,🇩🇪,Bundesliga,Regular Season - 32,Stadion An der Alten Försterei,Berlin,Allemagne
78_1224262,Finished,0,1,186,172,2027-05-03T13:30:00+00:00,W10=,FC St. Pauli,🇩🇪,VfB Stuttgart,🇩🇪,Bundesliga,Regular Season - 32,Millerntor-Stadion,Hamburg,Allemagne
78_1224255,Finished,4,0,165,161,2027-05-03T16:30:00+00:00,W10=,Borussia Dortmund,🟡,VfL Wolfsburg,🇩🇪,Bundesliga,Regular Season - 32,SIGNAL IDUNA PARK,Dortmund,Allemagne
78_1224258,Finished,1,3,170,191,2027-05-04T13:30:00+00:00,W10=,FC Augsburg,🇩🇪,Holstein Kiel,🇩🇪,Bundesliga,Regular Season - 32,WWK Arena,Augsburg,Allemagne
78_1224257,Finished,2,2,160,168,2027-05-04T15:30:00+00:00,W10=,SC Freiburg,🇩🇪,Bayer Leverkusen,🇩🇪,Bundesliga,Regular Season - 32,Europa-Park Stadion,Freiburg im Breisgau,Allemagne
78_1224259,Finished,1,1,164,169,2027-05-04T17:30:00+00:00,W10=,FSV Mainz 05,🇩🇪,Eintracht Frankfurt,🇩🇪,Bundesliga,Regular Season - 32,MEWA ARENA,Mainz,Allemagne
78_1224268,Finished,2,2,161,167,2027-05-09T18:30:00+00:00,W10=,VfL Wolfsburg,🇩🇪,1899 Hoffenheim,🇩🇪,Bundesliga,Regular Season - 33,Volkswagen Arena,Wolfsburg,Allemagne
78_1224267,Finished,0,0,162,173,2027-05-10T13:30:00+00:00,W10=,Werder Bremen,🇩🇪,RB Leipzig,🇩🇪,Bundesliga,Regular Season - 33,Weserstadion,Bremen,Allemagne
78_1224270,Finished,1,4,176,164,2027-05-10T13:30:00+00:00,W10=,VfL Bochum,🇩🇪,FSV Mainz 05,🇩🇪,Bundesliga,Regular Season - 33,Vonovia Ruhrstadion,Bochum,Allemagne
78_1224269,Finished,0,3,182,180,2027-05-10T13:30:00+00:00,W10=,Union Berlin,🇩🇪,1. FC Heidenheim,🇩🇪,Bundesliga,Regular Season - 33,Stadion An der Alten Försterei,Berlin,Allemagne
78_1224271,Finished,1,2,191,160,2027-05-10T13:30:00+00:00,W10=,Holstein Kiel,🇩🇪,SC Freiburg,🇩🇪,Bundesliga,Regular Season - 33,Holstein-Stadion,Kiel,Allemagne
78_1224265,Finished,2,0,157,163,2027-05-10T16:30:00+00:00,W10=,Bayern München,🇩🇪,Borussia Mönchengladbach,🇩🇪,Bundesliga,Regular Season - 33,Allianz Arena,München,Allemagne
78_1224263,Finished,2,4,168,165,2027-05-11T13:30:00+00:00,W10=,Bayer Leverkusen,🇩🇪,Borussia Dortmund,🟡,Bundesliga,Regular Season - 33,BayArena,Leverkusen,Allemagne
78_1224266,Finished,2,2,169,186,2027-05-11T15:30:00+00:00,W10=,Eintracht Frankfurt,🇩🇪,FC St. Pauli,🇩🇪,Bundesliga,Regular Season - 33,Deutsche Bank Park,Frankfurt am Main,Allemagne
78_1224264,Finished,4,0,172,170,2027-05-11T17:30:00+00:00,W10=,VfB Stuttgart,🇩🇪,FC Augsburg,🇩🇪,Bundesliga,Regular Season - 33,MHPArena,Stuttgart,Allemagne
78_1224276,Finished,1,3,160,169,2027-05-17T13:30:00+00:00,W10=,SC Freiburg,🇩🇪,Eintracht Frankfurt,🇩🇪,Bundesliga,Regular Season - 34,Europa-Park Stadion,Freiburg im Breisgau,Allemagne
78_1224279,Finished,0,1,163,161,2027-05-17T13:30:00+00:00,W10=,Borussia Mönchengladbach,🇩🇪,VfL Wolfsburg,🇩🇪,Bundesliga,Regular Season - 34,BORUSSIA-PARK,Mönchengladbach,Allemagne
78_1224278,Finished,2,2,164,168,2027-05-17T13:30:00+00:00,W10=,FSV Mainz 05,🇩🇪,Bayer Leverkusen,🇩🇪,Bundesliga,Regular Season - 34,MEWA ARENA,Mainz,Allemagne
78_1224273,Finished,3,0,165,191,2027-05-17T13:30:00+00:00,W10=,Borussia Dortmund,🟡,Holstein Kiel,🇩🇪,Bundesliga,Regular Season - 34,SIGNAL IDUNA PARK,Dortmund,Allemagne
78_1224274,Finished,0,4,167,157,2027-05-17T13:30:00+00:00,W10=,1899 Hoffenheim,🇩🇪,Bayern München,🇩🇪,Bundesliga,Regular Season - 34,PreZero Arena,Sinsheim,Allemagne
78_1224277,Finished,1,2,170,182,2027-05-17T13:30:00+00:00,W10=,FC Augsburg,🇩🇪,Union Berlin,🇩🇪,Bundesliga,Regular Season - 34,WWK Arena,Augsburg,Allemagne
78_1224272,Finished,2,3,173,172,2027-05-17T13:30:00+00:00,W10=,RB Leipzig,🇩🇪,VfB Stuttgart,🇩🇪,Bundesliga,Regular Season - 34,Red Bull Arena,Leipzig,Allemagne
78_1224275,Finished,1,4,180,162,2027-05-17T13:30:00+00:00,W10=,1. FC Heidenheim,🇩🇪,Werder Bremen,🇩🇪,Bundesliga,Regular Season - 34,Voith-Arena,Heidenheim an der Brenz,Allemagne
78_1224280,Finished,0,2,186,176,2027-05-17T13:30:00+00:00,W10=,FC St. Pauli,🇩🇪,VfL Bochum,🇩🇪,Bundesliga,Regular Season - 34,Millerntor-Stadion,Hamburg,Allemagne
78_1375862,Finished,2,2,180,1660,2027-05-22T18:30:00+00:00,W10=,1. FC Heidenheim,🇩🇪,SV Elversberg,🇩🇪,Bundesliga,Relegation Round,Voith-Arena,Heidenheim an der Brenz,Allemagne
78_1375863,Finished,1,2,1660,180,2027-05-26T18:30:00+00:00,W10=,SV Elversberg,🇩🇪,1. FC Heidenheim,🇩🇪,Bundesliga,Relegation Round,URSAPHARM-Arena an der Kaiserlinde,Spiesen-Elversberg,Allemagne
